timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1641360536404,67,"https://fastlane.rubiconproject.com/a/api/fastlane.json?account_id=14598&site_id=181004&zone_id=914486&size_id=9&gdpr=0&us_privacy=1---&rp_schain=1.0,1!snigelweb.com,7088,1,,,w3schools.com&eid_criteo.com=rOy9aF9lM0x1blpuTjJMZnBSVDg4WG9JZGJwWnpxcjJndjhZczBkaER2RnclMkZqbk0wQUY3cUtObHpOUlFJQyUyQlVDZjMlMkJ3OUVvbnNLa2hrayUyRmt2NTY1TnBuOHNNRkgzaDI4JTJGZHF5MWgyZjhkJTJGMDVTSSUzRA%5E1&eid_id5-sync.com=ID5*1Sa_Icxoxle6Ughv_UdwsujgSXzgMpTfSCi_d0tIFDAD4kfo9QmBd3EFsFJ2nXGNA-MS7r9lvcxPwrdIwOGtlgPkhDzHYa8yRaFYqY9Y0koD5WqLkrGslMnFWP_5b6SxA-ZKNv0wJlMHBq9ll8l2OgPnfk75Ezt5XrXtp4ihE6QD6ISi7V9yWQVJPn1bX5srA-kvYq5RvgqT8iOgJRikKQPq5J0x_ccsui4xqcrysj8D66YtT9KOpGu1wsYFACGgA-xJKFdojDLNzyLssSxFwQPtR0S-FyzTKMD112wZrlcD7klUibiUjtmJCE__3rcMA-8rm0hDxXlO6vKtQEgP7QPwcTZnlCg1S_62oSvVzR4D8TvhwaDTiCmEPkB96PreA_LEODQ8c0VFj3XedysGWQPzp9g5csm5VQFjuiQFP2cD9EIMM3RiumVbnsNAzbYdA_WXkhBJM1oRsvXI1gmHWwP25xQwW8f3M5dQH5wW2VYD92o2SR6Ff9tAycP1M9OLA_i92JCcseRSOSpaGSE16g%5E1%5E2&eid_pubcid.org=6b31b5a5-1be9-4b93-9ac0-6f0953f1a4a3%5E1&tpid_tdid=a720aeb9-c8b8-4fda-b73a-d622568c92c1&eid_adserver.org=a720aeb9-c8b8-4fda-b73a-d622568c92c1&rf=https%3A%2F%2Fwww.w3schools.com%2Fhtml%2Fhtml_elements.asp&tk_flint=pbjs_lite_v5.15.0&x_source.tid=9a1783ae-38b9-410b-af74-6a2662c24bbb&p_screen_res=1280x720&rp_secure=1&rp_hard_floor=0.0566&rp_maxbids=1&slots=1&rand=0.40390732470113466",200,OK,Thread Group 1-1,text,true,,624,2063,1,1,https://fastlane.rubiconproject.com/a/api/fastlane.json?rp_schain=1.0%2C1%21snigelweb.com%2C7088%2C1%2C%2C%2Cw3schools.com&p_screen_res=1280x720&rp_hard_floor=0.0566&eid_criteo.com=rOy9aF9lM0x1blpuTjJMZnBSVDg4WG9JZGJwWnpxcjJndjhZczBkaER2RnclMkZqbk0wQUY3cUtObHpOUlFJQyUyQlVDZjMlMkJ3OUVvbnNLa2hrayUyRmt2NTY1TnBuOHNNRkgzaDI4JTJGZHF5MWgyZjhkJTJGMDVTSSUzRA%5E1&tk_flint=pbjs_lite_v5.15.0&gdpr=0&x_source.tid=9a1783ae-38b9-410b-af74-6a2662c24bbb&rp_secure=1&rand=0.40390732470113466&zone_id=914486&rp_maxbids=1&slots=1&account_id=14598&eid_id5-sync.com=ID5*1Sa_Icxoxle6Ughv_UdwsujgSXzgMpTfSCi_d0tIFDAD4kfo9QmBd3EFsFJ2nXGNA-MS7r9lvcxPwrdIwOGtlgPkhDzHYa8yRaFYqY9Y0koD5WqLkrGslMnFWP_5b6SxA-ZKNv0wJlMHBq9ll8l2OgPnfk75Ezt5XrXtp4ihE6QD6ISi7V9yWQVJPn1bX5srA-kvYq5RvgqT8iOgJRikKQPq5J0x_ccsui4xqcrysj8D66YtT9KOpGu1wsYFACGgA-xJKFdojDLNzyLssSxFwQPtR0S-FyzTKMD112wZrlcD7klUibiUjtmJCE__3rcMA-8rm0hDxXlO6vKtQEgP7QPwcTZnlCg1S_62oSvVzR4D8TvhwaDTiCmEPkB96PreA_LEODQ8c0VFj3XedysGWQPzp9g5csm5VQFjuiQFP2cD9EIMM3RiumVbnsNAzbYdA_WXkhBJM1oRsvXI1gmHWwP25xQwW8f3M5dQH5wW2VYD92o2SR6Ff9tAycP1M9OLA_i92JCcseRSOSpaGSE16g%5E1%5E2&rf=https%3A%2F%2Fwww.w3schools.com%2Fhtml%2Fhtml_elements.asp&eid_adserver.org=a720aeb9-c8b8-4fda-b73a-d622568c92c1&site_id=181004&us_privacy=1---&size_id=9&tpid_tdid=a720aeb9-c8b8-4fda-b73a-d622568c92c1&eid_pubcid.org=6b31b5a5-1be9-4b93-9ac0-6f0953f1a4a3%5E1,67,0,0
1641360536471,120,"https://fastlane.rubiconproject.com/a/api/fastlane.json?account_id=14598&site_id=181004&zone_id=914490&size_id=15&alt_size_ids=57&gdpr=0&us_privacy=1---&rp_schain=1.0,1!snigelweb.com,7088,1,,,w3schools.com&eid_criteo.com=rOy9aF9lM0x1blpuTjJMZnBSVDg4WG9JZGJwWnpxcjJndjhZczBkaER2RnclMkZqbk0wQUY3cUtObHpOUlFJQyUyQlVDZjMlMkJ3OUVvbnNLa2hrayUyRmt2NTY1TnBuOHNNRkgzaDI4JTJGZHF5MWgyZjhkJTJGMDVTSSUzRA%5E1&eid_id5-sync.com=ID5*1Sa_Icxoxle6Ughv_UdwsujgSXzgMpTfSCi_d0tIFDAD4kfo9QmBd3EFsFJ2nXGNA-MS7r9lvcxPwrdIwOGtlgPkhDzHYa8yRaFYqY9Y0koD5WqLkrGslMnFWP_5b6SxA-ZKNv0wJlMHBq9ll8l2OgPnfk75Ezt5XrXtp4ihE6QD6ISi7V9yWQVJPn1bX5srA-kvYq5RvgqT8iOgJRikKQPq5J0x_ccsui4xqcrysj8D66YtT9KOpGu1wsYFACGgA-xJKFdojDLNzyLssSxFwQPtR0S-FyzTKMD112wZrlcD7klUibiUjtmJCE__3rcMA-8rm0hDxXlO6vKtQEgP7QPwcTZnlCg1S_62oSvVzR4D8TvhwaDTiCmEPkB96PreA_LEODQ8c0VFj3XedysGWQPzp9g5csm5VQFjuiQFP2cD9EIMM3RiumVbnsNAzbYdA_WXkhBJM1oRsvXI1gmHWwP25xQwW8f3M5dQH5wW2VYD92o2SR6Ff9tAycP1M9OLA_i92JCcseRSOSpaGSE16g%5E1%5E2&eid_pubcid.org=6b31b5a5-1be9-4b93-9ac0-6f0953f1a4a3%5E1&tpid_tdid=a720aeb9-c8b8-4fda-b73a-d622568c92c1&eid_adserver.org=a720aeb9-c8b8-4fda-b73a-d622568c92c1&rf=https%3A%2F%2Fwww.w3schools.com%2Fhtml%2Fhtml_elements.asp&tk_flint=pbjs_lite_v5.15.0&x_source.tid=d4b609e0-618b-45fc-9cf4-721fc25d9fd3&p_screen_res=1280x720&rp_secure=1&rp_hard_floor=0.0566&rp_maxbids=1&slots=1&rand=0.8128255381947971",200,OK,Thread Group 1-1,text,true,,645,2079,1,1,https://fastlane.rubiconproject.com/a/api/fastlane.json?rp_schain=1.0%2C1%21snigelweb.com%2C7088%2C1%2C%2C%2Cw3schools.com&p_screen_res=1280x720&alt_size_ids=57&rp_hard_floor=0.0566&eid_criteo.com=rOy9aF9lM0x1blpuTjJMZnBSVDg4WG9JZGJwWnpxcjJndjhZczBkaER2RnclMkZqbk0wQUY3cUtObHpOUlFJQyUyQlVDZjMlMkJ3OUVvbnNLa2hrayUyRmt2NTY1TnBuOHNNRkgzaDI4JTJGZHF5MWgyZjhkJTJGMDVTSSUzRA%5E1&tk_flint=pbjs_lite_v5.15.0&gdpr=0&x_source.tid=d4b609e0-618b-45fc-9cf4-721fc25d9fd3&rp_secure=1&rand=0.8128255381947971&zone_id=914490&rp_maxbids=1&slots=1&account_id=14598&eid_id5-sync.com=ID5*1Sa_Icxoxle6Ughv_UdwsujgSXzgMpTfSCi_d0tIFDAD4kfo9QmBd3EFsFJ2nXGNA-MS7r9lvcxPwrdIwOGtlgPkhDzHYa8yRaFYqY9Y0koD5WqLkrGslMnFWP_5b6SxA-ZKNv0wJlMHBq9ll8l2OgPnfk75Ezt5XrXtp4ihE6QD6ISi7V9yWQVJPn1bX5srA-kvYq5RvgqT8iOgJRikKQPq5J0x_ccsui4xqcrysj8D66YtT9KOpGu1wsYFACGgA-xJKFdojDLNzyLssSxFwQPtR0S-FyzTKMD112wZrlcD7klUibiUjtmJCE__3rcMA-8rm0hDxXlO6vKtQEgP7QPwcTZnlCg1S_62oSvVzR4D8TvhwaDTiCmEPkB96PreA_LEODQ8c0VFj3XedysGWQPzp9g5csm5VQFjuiQFP2cD9EIMM3RiumVbnsNAzbYdA_WXkhBJM1oRsvXI1gmHWwP25xQwW8f3M5dQH5wW2VYD92o2SR6Ff9tAycP1M9OLA_i92JCcseRSOSpaGSE16g%5E1%5E2&rf=https%3A%2F%2Fwww.w3schools.com%2Fhtml%2Fhtml_elements.asp&eid_adserver.org=a720aeb9-c8b8-4fda-b73a-d622568c92c1&site_id=181004&us_privacy=1---&size_id=15&tpid_tdid=a720aeb9-c8b8-4fda-b73a-d622568c92c1&eid_pubcid.org=6b31b5a5-1be9-4b93-9ac0-6f0953f1a4a3%5E1,120,0,0
1641360536593,70,"https://fastlane.rubiconproject.com/a/api/fastlane.json?account_id=14598&site_id=181004&zone_id=914492&size_id=15&gdpr=0&us_privacy=1---&rp_schain=1.0,1!snigelweb.com,7088,1,,,w3schools.com&eid_criteo.com=rOy9aF9lM0x1blpuTjJMZnBSVDg4WG9JZGJwWnpxcjJndjhZczBkaER2RnclMkZqbk0wQUY3cUtObHpOUlFJQyUyQlVDZjMlMkJ3OUVvbnNLa2hrayUyRmt2NTY1TnBuOHNNRkgzaDI4JTJGZHF5MWgyZjhkJTJGMDVTSSUzRA%5E1&eid_id5-sync.com=ID5*1Sa_Icxoxle6Ughv_UdwsujgSXzgMpTfSCi_d0tIFDAD4kfo9QmBd3EFsFJ2nXGNA-MS7r9lvcxPwrdIwOGtlgPkhDzHYa8yRaFYqY9Y0koD5WqLkrGslMnFWP_5b6SxA-ZKNv0wJlMHBq9ll8l2OgPnfk75Ezt5XrXtp4ihE6QD6ISi7V9yWQVJPn1bX5srA-kvYq5RvgqT8iOgJRikKQPq5J0x_ccsui4xqcrysj8D66YtT9KOpGu1wsYFACGgA-xJKFdojDLNzyLssSxFwQPtR0S-FyzTKMD112wZrlcD7klUibiUjtmJCE__3rcMA-8rm0hDxXlO6vKtQEgP7QPwcTZnlCg1S_62oSvVzR4D8TvhwaDTiCmEPkB96PreA_LEODQ8c0VFj3XedysGWQPzp9g5csm5VQFjuiQFP2cD9EIMM3RiumVbnsNAzbYdA_WXkhBJM1oRsvXI1gmHWwP25xQwW8f3M5dQH5wW2VYD92o2SR6Ff9tAycP1M9OLA_i92JCcseRSOSpaGSE16g%5E1%5E2&eid_pubcid.org=6b31b5a5-1be9-4b93-9ac0-6f0953f1a4a3%5E1&tpid_tdid=a720aeb9-c8b8-4fda-b73a-d622568c92c1&eid_adserver.org=a720aeb9-c8b8-4fda-b73a-d622568c92c1&rf=https%3A%2F%2Fwww.w3schools.com%2Fhtml%2Fhtml_elements.asp&tk_flint=pbjs_lite_v5.15.0&x_source.tid=8ee2c75a-99ae-4f5a-aa29-a248371064c6&p_screen_res=1280x720&rp_secure=1&rp_hard_floor=0.0566&rp_maxbids=1&slots=1&rand=0.18766194930125435",200,OK,Thread Group 1-1,text,true,,625,2064,1,1,https://fastlane.rubiconproject.com/a/api/fastlane.json?rp_schain=1.0%2C1%21snigelweb.com%2C7088%2C1%2C%2C%2Cw3schools.com&p_screen_res=1280x720&rp_hard_floor=0.0566&eid_criteo.com=rOy9aF9lM0x1blpuTjJMZnBSVDg4WG9JZGJwWnpxcjJndjhZczBkaER2RnclMkZqbk0wQUY3cUtObHpOUlFJQyUyQlVDZjMlMkJ3OUVvbnNLa2hrayUyRmt2NTY1TnBuOHNNRkgzaDI4JTJGZHF5MWgyZjhkJTJGMDVTSSUzRA%5E1&tk_flint=pbjs_lite_v5.15.0&gdpr=0&x_source.tid=8ee2c75a-99ae-4f5a-aa29-a248371064c6&rp_secure=1&rand=0.18766194930125435&zone_id=914492&rp_maxbids=1&slots=1&account_id=14598&eid_id5-sync.com=ID5*1Sa_Icxoxle6Ughv_UdwsujgSXzgMpTfSCi_d0tIFDAD4kfo9QmBd3EFsFJ2nXGNA-MS7r9lvcxPwrdIwOGtlgPkhDzHYa8yRaFYqY9Y0koD5WqLkrGslMnFWP_5b6SxA-ZKNv0wJlMHBq9ll8l2OgPnfk75Ezt5XrXtp4ihE6QD6ISi7V9yWQVJPn1bX5srA-kvYq5RvgqT8iOgJRikKQPq5J0x_ccsui4xqcrysj8D66YtT9KOpGu1wsYFACGgA-xJKFdojDLNzyLssSxFwQPtR0S-FyzTKMD112wZrlcD7klUibiUjtmJCE__3rcMA-8rm0hDxXlO6vKtQEgP7QPwcTZnlCg1S_62oSvVzR4D8TvhwaDTiCmEPkB96PreA_LEODQ8c0VFj3XedysGWQPzp9g5csm5VQFjuiQFP2cD9EIMM3RiumVbnsNAzbYdA_WXkhBJM1oRsvXI1gmHWwP25xQwW8f3M5dQH5wW2VYD92o2SR6Ff9tAycP1M9OLA_i92JCcseRSOSpaGSE16g%5E1%5E2&rf=https%3A%2F%2Fwww.w3schools.com%2Fhtml%2Fhtml_elements.asp&eid_adserver.org=a720aeb9-c8b8-4fda-b73a-d622568c92c1&site_id=181004&us_privacy=1---&size_id=15&tpid_tdid=a720aeb9-c8b8-4fda-b73a-d622568c92c1&eid_pubcid.org=6b31b5a5-1be9-4b93-9ac0-6f0953f1a4a3%5E1,70,0,0
1641360536665,282,https://ssc.33across.com/api/v1/hb?guid=beuMI6FAar6QjTaKlId8sQ,200,OK,Thread Group 1-1,text,true,,299,2128,1,1,https://ssc.33across.com/api/v1/hb?guid=beuMI6FAar6QjTaKlId8sQ,282,0,0
1641360536949,269,https://ssc.33across.com/api/v1/hb?guid=bhud6yFAar6QjTaKlId8sQ,200,OK,Thread Group 1-1,text,true,,299,2128,1,1,https://ssc.33across.com/api/v1/hb?guid=bhud6yFAar6QjTaKlId8sQ,268,0,0
1641360537219,276,https://ssc.33across.com/api/v1/hb?guid=bqPB9YFAar6QjTaKlId8sQ,200,OK,Thread Group 1-1,text,true,,299,2127,1,1,https://ssc.33across.com/api/v1/hb?guid=bqPB9YFAar6QjTaKlId8sQ,276,0,0
1641360537496,310,https://onetag-sys.com/prebid-request,200,OK,Thread Group 1-1,text,true,,418,2559,1,1,https://onetag-sys.com/prebid-request,310,0,184
1641360537808,607,https://ib.adnxs.com/ut/v3/prebid,200,OK,Thread Group 1-1,text,true,,1475,2330,1,1,https://ib.adnxs.com/ut/v3/prebid,607,0,309
1641360538417,579,https://prg.smartadserver.com/prebid/v1,200,OK,Thread Group 1-1,text,true,,1919,2342,1,1,https://prg.smartadserver.com/prebid/v1,560,0,352
1641360538997,218,https://prg.smartadserver.com/prebid/v1,200,OK,Thread Group 1-1,text,true,,1498,2338,1,1,https://prg.smartadserver.com/prebid/v1,204,0,0
1641360539217,227,https://prg.smartadserver.com/prebid/v1,200,OK,Thread Group 1-1,text,true,,1764,2356,1,1,https://prg.smartadserver.com/prebid/v1,223,0,0
1641360539446,216,https://prg.smartadserver.com/prebid/v1,200,OK,Thread Group 1-1,text,true,,1757,2339,1,1,https://prg.smartadserver.com/prebid/v1,216,0,0
1641360539665,245,https://snigel-d.openx.net/w/1.0/arj?ju=https%3A%2F%2Fwww.w3schools.com%2Fhtml%2Fhtml_elements.asp&ch=UTF-8&res=1280x720x24&ifr=false&tz=-360&tws=1280x609&be=1&bc=hb_pb_3.0.3&dddid=7924fff6-8173-40f4-bda2-0447e79f7f40%2C9a1783ae-38b9-410b-af74-6a2662c24bbb%2Cd4b609e0-618b-45fc-9cf4-721fc25d9fd3%2C8ee2c75a-99ae-4f5a-aa29-a248371064c6&nocache=1641359289225&gdpr=0&us_privacy=1---&criteoid=rOy9aF9lM0x1blpuTjJMZnBSVDg4WG9JZGJwWnpxcjJndjhZczBkaER2RnclMkZqbk0wQUY3cUtObHpOUlFJQyUyQlVDZjMlMkJ3OUVvbnNLa2hrayUyRmt2NTY1TnBuOHNNRkgzaDI4JTJGZHF5MWgyZjhkJTJGMDVTSSUzRA&id5id=ID5*1Sa_Icxoxle6Ughv_UdwsujgSXzgMpTfSCi_d0tIFDAD4kfo9QmBd3EFsFJ2nXGNA-MS7r9lvcxPwrdIwOGtlgPkhDzHYa8yRaFYqY9Y0koD5WqLkrGslMnFWP_5b6SxA-ZKNv0wJlMHBq9ll8l2OgPnfk75Ezt5XrXtp4ihE6QD6ISi7V9yWQVJPn1bX5srA-kvYq5RvgqT8iOgJRikKQPq5J0x_ccsui4xqcrysj8D66YtT9KOpGu1wsYFACGgA-xJKFdojDLNzyLssSxFwQPtR0S-FyzTKMD112wZrlcD7klUibiUjtmJCE__3rcMA-8rm0hDxXlO6vKtQEgP7QPwcTZnlCg1S_62oSvVzR4D8TvhwaDTiCmEPkB96PreA_LEODQ8c0VFj3XedysGWQPzp9g5csm5VQFjuiQFP2cD9EIMM3RiumVbnsNAzbYdA_WXkhBJM1oRsvXI1gmHWwP25xQwW8f3M5dQH5wW2VYD92o2SR6Ff9tAycP1M9OLA_i92JCcseRSOSpaGSE16g&pubcid=6b31b5a5-1be9-4b93-9ac0-6f0953f1a4a3&ttduuid=a720aeb9-c8b8-4fda-b73a-d622568c92c1&schain=1.0%2C1!snigelweb.com%2C7088%2C1%2C%2C%2Cw3schools.com&aus=728x90%7C160x600%7C970x250%2C300x250%7C300x250&divids=adngin-main_leaderboard-0%2Cadngin-sidebar_top-0%2Cadngin-bottom_left-0%2Cadngin-bottom_right-0&aucs=%2C%2C%2C&auid=539960990%2C539960993%2C539960998%2C539960999&aumfs=50%2C50%2C50%2C50,200,OK,Thread Group 1-1,text,true,,743,1972,1,1,https://snigel-d.openx.net/w/1.0/arj?id5id=ID5*1Sa_Icxoxle6Ughv_UdwsujgSXzgMpTfSCi_d0tIFDAD4kfo9QmBd3EFsFJ2nXGNA-MS7r9lvcxPwrdIwOGtlgPkhDzHYa8yRaFYqY9Y0koD5WqLkrGslMnFWP_5b6SxA-ZKNv0wJlMHBq9ll8l2OgPnfk75Ezt5XrXtp4ihE6QD6ISi7V9yWQVJPn1bX5srA-kvYq5RvgqT8iOgJRikKQPq5J0x_ccsui4xqcrysj8D66YtT9KOpGu1wsYFACGgA-xJKFdojDLNzyLssSxFwQPtR0S-FyzTKMD112wZrlcD7klUibiUjtmJCE__3rcMA-8rm0hDxXlO6vKtQEgP7QPwcTZnlCg1S_62oSvVzR4D8TvhwaDTiCmEPkB96PreA_LEODQ8c0VFj3XedysGWQPzp9g5csm5VQFjuiQFP2cD9EIMM3RiumVbnsNAzbYdA_WXkhBJM1oRsvXI1gmHWwP25xQwW8f3M5dQH5wW2VYD92o2SR6Ff9tAycP1M9OLA_i92JCcseRSOSpaGSE16g&res=1280x720x24&bc=hb_pb_3.0.3&ttduuid=a720aeb9-c8b8-4fda-b73a-d622568c92c1&auid=539960990%2C539960993%2C539960998%2C539960999&be=1&divids=adngin-main_leaderboard-0%2Cadngin-sidebar_top-0%2Cadngin-bottom_left-0%2Cadngin-bottom_right-0&ch=UTF-8&tz=-360&criteoid=rOy9aF9lM0x1blpuTjJMZnBSVDg4WG9JZGJwWnpxcjJndjhZczBkaER2RnclMkZqbk0wQUY3cUtObHpOUlFJQyUyQlVDZjMlMkJ3OUVvbnNLa2hrayUyRmt2NTY1TnBuOHNNRkgzaDI4JTJGZHF5MWgyZjhkJTJGMDVTSSUzRA&aucs=%2C%2C%2C&ju=https%3A%2F%2Fwww.w3schools.com%2Fhtml%2Fhtml_elements.asp&aumfs=50%2C50%2C50%2C50&dddid=7924fff6-8173-40f4-bda2-0447e79f7f40%2C9a1783ae-38b9-410b-af74-6a2662c24bbb%2Cd4b609e0-618b-45fc-9cf4-721fc25d9fd3%2C8ee2c75a-99ae-4f5a-aa29-a248371064c6&gdpr=0&schain=1.0%2C1%21snigelweb.com%2C7088%2C1%2C%2C%2Cw3schools.com&tws=1280x609&ifr=false&us_privacy=1---&nocache=1641359289225&pubcid=6b31b5a5-1be9-4b93-9ac0-6f0953f1a4a3&aus=728x90%7C160x600%7C970x250%2C300x250%7C300x250,245,0,162
1641360539912,438,https://targeting.unrulymedia.com/unruly_prebid,204,No Content,Thread Group 1-1,,true,,81,3666,1,1,https://targeting.unrulymedia.com/unruly_prebid,0,0,286
1641360540355,221,https://targeting.unrulymedia.com/unruly_prebid,204,No Content,Thread Group 1-1,,true,,81,3662,1,1,https://targeting.unrulymedia.com/unruly_prebid,0,0,0
1641360540576,60,https://i.connectad.io/api/v2,403,Forbidden,Thread Group 1-1,text,false,,614,2979,1,1,https://i.connectad.io/api/v2,60,0,47
1641360540636,410,https://c2shb.ssp.yahoo.com/bidRequest?dcn=8a9694b8017070f8309df8ed25b10036&pos=sws_hb_w3schools_leader_728x90&cmd=bid&eidcriteo.com=rOy9aF9lM0x1blpuTjJMZnBSVDg4WG9JZGJwWnpxcjJndjhZczBkaER2RnclMkZqbk0wQUY3cUtObHpOUlFJQyUyQlVDZjMlMkJ3OUVvbnNLa2hrayUyRmt2NTY1TnBuOHNNRkgzaDI4JTJGZHF5MWgyZjhkJTJGMDVTSSUzRA&eidid5-sync.com=ID5*1Sa_Icxoxle6Ughv_UdwsujgSXzgMpTfSCi_d0tIFDAD4kfo9QmBd3EFsFJ2nXGNA-MS7r9lvcxPwrdIwOGtlgPkhDzHYa8yRaFYqY9Y0koD5WqLkrGslMnFWP_5b6SxA-ZKNv0wJlMHBq9ll8l2OgPnfk75Ezt5XrXtp4ihE6QD6ISi7V9yWQVJPn1bX5srA-kvYq5RvgqT8iOgJRikKQPq5J0x_ccsui4xqcrysj8D66YtT9KOpGu1wsYFACGgA-xJKFdojDLNzyLssSxFwQPtR0S-FyzTKMD112wZrlcD7klUibiUjtmJCE__3rcMA-8rm0hDxXlO6vKtQEgP7QPwcTZnlCg1S_62oSvVzR4D8TvhwaDTiCmEPkB96PreA_LEODQ8c0VFj3XedysGWQPzp9g5csm5VQFjuiQFP2cD9EIMM3RiumVbnsNAzbYdA_WXkhBJM1oRsvXI1gmHWwP25xQwW8f3M5dQH5wW2VYD92o2SR6Ff9tAycP1M9OLA_i92JCcseRSOSpaGSE16g&eidadserver.org=a720aeb9-c8b8-4fda-b73a-d622568c92c1&secure=1&us_privacy=1---,200,OK,Thread Group 1-1,text,true,,781,1494,1,1,https://c2shb.ssp.yahoo.com/bidRequest?pos=sws_hb_w3schools_leader_728x90&us_privacy=1---&eidcriteo.com=rOy9aF9lM0x1blpuTjJMZnBSVDg4WG9JZGJwWnpxcjJndjhZczBkaER2RnclMkZqbk0wQUY3cUtObHpOUlFJQyUyQlVDZjMlMkJ3OUVvbnNLa2hrayUyRmt2NTY1TnBuOHNNRkgzaDI4JTJGZHF5MWgyZjhkJTJGMDVTSSUzRA&eidadserver.org=a720aeb9-c8b8-4fda-b73a-d622568c92c1&cmd=bid&eidid5-sync.com=ID5*1Sa_Icxoxle6Ughv_UdwsujgSXzgMpTfSCi_d0tIFDAD4kfo9QmBd3EFsFJ2nXGNA-MS7r9lvcxPwrdIwOGtlgPkhDzHYa8yRaFYqY9Y0koD5WqLkrGslMnFWP_5b6SxA-ZKNv0wJlMHBq9ll8l2OgPnfk75Ezt5XrXtp4ihE6QD6ISi7V9yWQVJPn1bX5srA-kvYq5RvgqT8iOgJRikKQPq5J0x_ccsui4xqcrysj8D66YtT9KOpGu1wsYFACGgA-xJKFdojDLNzyLssSxFwQPtR0S-FyzTKMD112wZrlcD7klUibiUjtmJCE__3rcMA-8rm0hDxXlO6vKtQEgP7QPwcTZnlCg1S_62oSvVzR4D8TvhwaDTiCmEPkB96PreA_LEODQ8c0VFj3XedysGWQPzp9g5csm5VQFjuiQFP2cD9EIMM3RiumVbnsNAzbYdA_WXkhBJM1oRsvXI1gmHWwP25xQwW8f3M5dQH5wW2VYD92o2SR6Ff9tAycP1M9OLA_i92JCcseRSOSpaGSE16g&secure=1&dcn=8a9694b8017070f8309df8ed25b10036,410,0,145
1641360541046,158,https://c2shb.ssp.yahoo.com/bidRequest?dcn=8a9694b8017070f8309df8ed25b10036&pos=sws_hb_w3schools_wide_300x600&cmd=bid&eidcriteo.com=rOy9aF9lM0x1blpuTjJMZnBSVDg4WG9JZGJwWnpxcjJndjhZczBkaER2RnclMkZqbk0wQUY3cUtObHpOUlFJQyUyQlVDZjMlMkJ3OUVvbnNLa2hrayUyRmt2NTY1TnBuOHNNRkgzaDI4JTJGZHF5MWgyZjhkJTJGMDVTSSUzRA&eidid5-sync.com=ID5*1Sa_Icxoxle6Ughv_UdwsujgSXzgMpTfSCi_d0tIFDAD4kfo9QmBd3EFsFJ2nXGNA-MS7r9lvcxPwrdIwOGtlgPkhDzHYa8yRaFYqY9Y0koD5WqLkrGslMnFWP_5b6SxA-ZKNv0wJlMHBq9ll8l2OgPnfk75Ezt5XrXtp4ihE6QD6ISi7V9yWQVJPn1bX5srA-kvYq5RvgqT8iOgJRikKQPq5J0x_ccsui4xqcrysj8D66YtT9KOpGu1wsYFACGgA-xJKFdojDLNzyLssSxFwQPtR0S-FyzTKMD112wZrlcD7klUibiUjtmJCE__3rcMA-8rm0hDxXlO6vKtQEgP7QPwcTZnlCg1S_62oSvVzR4D8TvhwaDTiCmEPkB96PreA_LEODQ8c0VFj3XedysGWQPzp9g5csm5VQFjuiQFP2cD9EIMM3RiumVbnsNAzbYdA_WXkhBJM1oRsvXI1gmHWwP25xQwW8f3M5dQH5wW2VYD92o2SR6Ff9tAycP1M9OLA_i92JCcseRSOSpaGSE16g&eidadserver.org=a720aeb9-c8b8-4fda-b73a-d622568c92c1&secure=1&us_privacy=1---,200,OK,Thread Group 1-1,text,true,,781,1493,1,1,https://c2shb.ssp.yahoo.com/bidRequest?pos=sws_hb_w3schools_wide_300x600&us_privacy=1---&eidcriteo.com=rOy9aF9lM0x1blpuTjJMZnBSVDg4WG9JZGJwWnpxcjJndjhZczBkaER2RnclMkZqbk0wQUY3cUtObHpOUlFJQyUyQlVDZjMlMkJ3OUVvbnNLa2hrayUyRmt2NTY1TnBuOHNNRkgzaDI4JTJGZHF5MWgyZjhkJTJGMDVTSSUzRA&eidadserver.org=a720aeb9-c8b8-4fda-b73a-d622568c92c1&cmd=bid&eidid5-sync.com=ID5*1Sa_Icxoxle6Ughv_UdwsujgSXzgMpTfSCi_d0tIFDAD4kfo9QmBd3EFsFJ2nXGNA-MS7r9lvcxPwrdIwOGtlgPkhDzHYa8yRaFYqY9Y0koD5WqLkrGslMnFWP_5b6SxA-ZKNv0wJlMHBq9ll8l2OgPnfk75Ezt5XrXtp4ihE6QD6ISi7V9yWQVJPn1bX5srA-kvYq5RvgqT8iOgJRikKQPq5J0x_ccsui4xqcrysj8D66YtT9KOpGu1wsYFACGgA-xJKFdojDLNzyLssSxFwQPtR0S-FyzTKMD112wZrlcD7klUibiUjtmJCE__3rcMA-8rm0hDxXlO6vKtQEgP7QPwcTZnlCg1S_62oSvVzR4D8TvhwaDTiCmEPkB96PreA_LEODQ8c0VFj3XedysGWQPzp9g5csm5VQFjuiQFP2cD9EIMM3RiumVbnsNAzbYdA_WXkhBJM1oRsvXI1gmHWwP25xQwW8f3M5dQH5wW2VYD92o2SR6Ff9tAycP1M9OLA_i92JCcseRSOSpaGSE16g&secure=1&dcn=8a9694b8017070f8309df8ed25b10036,158,0,0
